Property Code,Price (€),Size (m²),Floor,Address,Province,Municipality,District,Neighborhood,Latitude,Longitude,Has Lift,Price by Area,Rooms,Bathrooms,Swimming Pool,Garden,Garage,URL
105745948,208000,47,3,"calle de San Antón, 52",Navarra,Pamplona/Iruña,Casco Antiguo,N/A,42.8159638,-1.6468984,true,4426,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105745948/
105205571,449000,171,1,Iturrama,Navarra,Pamplona/Iruña,Iturrama,N/A,42.8085906,-1.6437709,true,2626,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105205571/
105859187,276000,78,1,Chantrea,Navarra,Pamplona/Iruña,Chantrea,N/A,42.8334248,-1.629789,true,3538,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105859187/
105845088,555000,125,14,"plaza de los fueros, 1",Navarra,Pamplona/Iruña,2º Ensanche,N/A,42.8103945,-1.6439953,true,4440,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105845088/
106351787,220000,101,2,"calle Vidángoz, 19",Navarra,Pamplona/Iruña,Rochapea,N/A,42.8286904,-1.645593,false,2178,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106351787/
107212116,317000,89,2,calle del Monasterio de Urdax,Navarra,Pamplona/Iruña,San Juan,N/A,42.8155306,-1.6593066,true,3562,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107212116/
100713301,760000,209,4,calle Pedro Fernández Serrano,Navarra,Pamplona/Iruña,Lezkairu,N/A,42.8029317,-1.6315522,true,3636,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/100713301/
106258935,475000,147,3,"calle Esquíroz, 9",Navarra,Pamplona/Iruña,Iturrama,N/A,42.8058336,-1.6498972,true,3231,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106258935/
103060532,350000,86,5,calle Cascante,Navarra,Pamplona/Iruña,Chantrea,N/A,42.8247438,-1.6308077,true,4070,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103060532/
106802322,247000,112,13,calle del Monasterio de Fitero,Navarra,Pamplona/Iruña,San Juan,N/A,42.8147138,-1.6667029,true,2205,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106802322/
107248264,183000,102,4,calle Villafranca,Navarra,Pamplona/Iruña,Chantrea,N/A,42.83129,-1.6305318,true,1794,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107248264/
105381750,250000,84,3,"paseo Santa Lucía, 27",Navarra,Pamplona/Iruña,Buztintxuri,N/A,42.8264208,-1.6638114,true,2976,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105381750/
106990137,159000,74,2,"calle de San Raimundo, 11",Navarra,Pamplona/Iruña,Echavacoiz,N/A,42.8013994,-1.6708688,true,2149,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106990137/
106173403,1800000,292,4,"paseo de Pereda, 7",Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4619245,-3.8041968,false,6164,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/106173403/
105934205,385000,305,N/A,"calle Bajada del Caleruco, 19",Cantabria,Santander,Los Castros,N/A,43.4653582,-3.8309455,N/A,1262,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105934205/
107101851,975000,168,2,calle Castelar,Cantabria,Santander,Puerto Chico,N/A,43.4615323,-3.7907935,true,5804,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107101851/
105060257,620000,164,1,"avenida los Infantes, 34 -C",Cantabria,Santander,El Sardinero,N/A,43.4710311,-3.7862573,true,3780,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105060257/
101621298,780000,326,N/A,"Río Cubas, 1",Cantabria,Santander,Puerto Chico,N/A,43.4656185,-3.7912425,N/A,2393,9,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/101621298/
106509131,189000,69,4,calle Gerona,Cantabria,Santander,Puerto Chico,N/A,43.4646482,-3.790062,false,2739,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106509131/
105279635,2000000,331,9,calle Castelar,Cantabria,Santander,Puerto Chico,N/A,43.462088,-3.7911359,true,6042,6,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/105279635/
106518517,452100,137,1,Monte,Cantabria,Santander,Monte,N/A,43.474023,-3.8162919,true,3300,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106518517/
106191850,182000,93,2,calle los Foramontanos,Cantabria,Santander,Alisal - Cazoña - San Román,N/A,43.4660778,-3.8410079,true,1957,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106191850/
106410021,369000,91,4,calle Santa Lucía,Cantabria,Santander,Puerto Chico,N/A,43.4646101,-3.8038372,true,4055,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106410021/
86399139,2195000,229,3,"Castelar, 15",Cantabria,Santander,Puerto Chico,N/A,43.4631867,-3.7943557,true,9585,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/86399139/
106840491,490000,133,4,calle Hernán Cortés,Cantabria,Santander,Puerto Chico,N/A,43.4639756,-3.8009678,true,3684,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106840491/
105602086,495000,163,4,calle Calvo Sotelo,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4603789,-3.8095045,true,3037,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105602086/
105295291,407000,111,3,calle Bonifaz,Cantabria,Santander,Puerto Chico,N/A,43.4653207,-3.7987928,true,3667,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105295291/
106035996,900000,206,1,calle Luis Martínez,Cantabria,Santander,El Sardinero,N/A,43.4712356,-3.7837409,true,4369,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106035996/
106093548,212000,66,3,calle la Abubilla,Cantabria,Santander,Alisal - Cazoña - San Román,N/A,43.4653614,-3.8422354,true,3212,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106093548/
106616883,320000,109,5,avenida de los Castros,Cantabria,Santander,Los Castros,N/A,43.4657819,-3.8243895,true,2936,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106616883/
106509129,185000,81,3,calle Floranes,Cantabria,Santander,Numancia - San Fernando,N/A,43.4624396,-3.8214644,false,2284,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106509129/
105434229,127900,67,3,avenida Primero de Mayo,Cantabria,Santander,Peñacastillo - Nuevamontaña,N/A,43.4427466,-3.8567864,false,1909,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105434229/
106905988,420000,135,3,calle Enseñanza,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4633102,-3.8086502,true,3111,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106905988/
105914321,339000,86,3,calle Guevara,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4656448,-3.8087729,true,3942,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105914321/
106464536,619900,310,N/A,calle El Pedroso,Cantabria,Santander,Peñacastillo - Nuevamontaña,N/A,43.4438255,-3.8657263,N/A,2000,6,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106464536/
102989355,399000,450,N/A,Barcenilla - Quijano,Cantabria,Piélagos,Barcenilla - Quijano,N/A,43.3631669,-3.9547172,N/A,887,5,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102989355/
106983721,127900,67,3,Peñacastillo - Nuevamontaña,Cantabria,Santander,Peñacastillo - Nuevamontaña,N/A,43.4421259,-3.8568947,false,1909,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106983721/
104110894,157000,80,3,Centro - Ayuntamiento,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4661224,-3.8044265,false,1963,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104110894/
107020129,540000,159,5,calle Calderón de la Barca,Cantabria,Santander,Castilla - Hermida,N/A,43.4604923,-3.8084759,true,3396,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107020129/
106334366,849000,339,N/A,"calle Adarzo, 121",Cantabria,Santander,Peñacastillo - Nuevamontaña,N/A,43.4530165,-3.8631936,N/A,2504,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/106334366/
106473347,265000,79,2,"paseo Menéndez Pelayo, 55",Cantabria,Santander,General Dávila,N/A,43.4666431,-3.7963387,false,3354,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106473347/
105959578,669000,190,1,Centro - Ayuntamiento,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4645787,-3.8041224,true,3521,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105959578/
101112620,300000,130,N/A,Barrio Renedo,Cantabria,Piélagos,Renedo,N/A,43.3590097,-3.9547905,N/A,2308,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/101112620/
105844605,249000,99,3,calle Camilo Alonso Vega,Cantabria,Santander,General Dávila,N/A,43.4597532,-3.8252098,true,2515,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105844605/
107094727,295000,107,2,calle Santa Lucía,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4628165,-3.8019607,false,2757,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107094727/
105653646,320000,216,N/A,calle Beato de Liébana,Cantabria,Santander,General Dávila,N/A,43.4614089,-3.8206316,N/A,1481,8,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105653646/
107208161,192000,68,2,calle Valladolid,Cantabria,Santander,General Dávila,N/A,43.4622196,-3.8261782,false,2824,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107208161/
105866910,149900,425,N/A,carretera 193,Cantabria,Miengo,N/A,N/A,43.4175545,-3.9602551,N/A,353,6,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105866910/
106745497,384500,101,6,calle Castor Agra García,Cantabria,Santander,Monte,N/A,43.4708795,-3.8235541,true,3807,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106745497/
105477163,499000,172,1,calle Gómez Oreña,Cantabria,Santander,Puerto Chico,N/A,43.4621427,-3.8008997,false,2901,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105477163/
107230541,459000,250,N/A,calle Camarreal-Ojaiz,Cantabria,Santander,Peñacastillo - Nuevamontaña,N/A,43.4386531,-3.8808273,N/A,1836,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107230541/
107152341,225000,135,1,calle Enseñanza,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.4634218,-3.8092053,false,1667,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107152341/
107130585,350000,104,1,calle Rualasal,Cantabria,Santander,Centro - Ayuntamiento,N/A,43.463482,-3.8097694,true,3365,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107130585/
107094117,238900,235,N/A,calle las Eras,Burgos,Burgos,Villatoro,N/A,42.3766351,-3.6956518,N/A,1017,5,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/107094117/
107173479,350000,150,N/A,calle Soria,Burgos,Burgos,Centro,Reyes Católicos,42.3476383,-3.6930342,true,2333,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107173479/
103124584,279000,90,5,calle Codón Herrera,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3651873,-3.6691584,true,3100,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103124584/
107052790,490000,170,3,calle San Juan,Burgos,Burgos,Casco Antiguo,N/A,42.3420727,-3.7011011,true,2882,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107052790/
106726642,229000,109,N/A,calle Victoria Balfe,Burgos,Burgos,Illera,N/A,42.3590484,-3.6815768,false,2101,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106726642/
103990290,159000,74,bj,calle Sagrada Familia,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.3522878,-3.6923161,true,2149,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/103990290/
104736321,325000,124,4,calle Paloma,Burgos,Burgos,Casco Antiguo,N/A,42.3399655,-3.7016585,true,2621,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104736321/
107143998,310000,191,4,calle de la Concepción,Burgos,Burgos,Zona sur - Bº Cortes,El Carmen-Barrio Gimeno,42.3385171,-3.7022584,true,1623,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107143998/
106211621,129000,78,N/A,Clara Campoamor,Burgos,Burgos,Capiscol - Gamonal,Bda. Inmaculada - Zurbarán,42.3563356,-3.6648183,N/A,1654,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106211621/
107163317,228000,106,1,calle Conde Lucanor,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3619889,-3.6723919,true,2151,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107163317/
104743957,257000,100,4,calle Luis Rosales,Burgos,Burgos,Villafría - La Ventilla - Castañares,N/A,42.3432267,-3.6534648,true,2570,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104743957/
106272454,315000,134,N/A,avenida del Cid Campeador,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.353746,-3.6918914,true,2351,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106272454/
98711963,255000,95,4,paseo de la Audiencia,Burgos,Burgos,Casco Antiguo,N/A,42.3365712,-3.7060428,true,2684,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/98711963/
106401011,149900,80,5,avenida del Cid Campeador,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.3469569,-3.6957657,true,1874,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106401011/
106752878,285000,124,1,calle Trinidad,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.345376,-3.7011889,true,2298,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106752878/
106797167,320000,209,N/A,calle Paraguay,Burgos,Burgos,Yagüe-Villalonquejar,N/A,42.347509,-3.7280739,N/A,1531,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106797167/
106229309,339000,122,1,calle de las Casillas,Burgos,Burgos,Zona sur - Bº Cortes,Santa Teresa-San Pedro Cardeña,42.336116,-3.692476,true,2779,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106229309/
107062238,320000,158,1,calle de Lain Calvo,Burgos,Burgos,Casco Antiguo,N/A,42.3421452,-3.7001986,true,2025,6,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107062238/
106898661,320000,130,1,calle Progreso,Burgos,Burgos,Zona sur - Bº Cortes,Santa Teresa-San Pedro Cardeña,42.338647,-3.6988846,true,2462,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106898661/
106685590,99000,67,5,calle Consulado,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.3447514,-3.7012898,false,1478,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106685590/
106464465,240000,151,N/A,avenida Vena,Burgos,Burgos,Centro,Reyes Católicos,42.3475368,-3.6904175,true,1589,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106464465/
106627470,149900,80,5,avenida del Cid Campeador,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.3521829,-3.6951929,true,1874,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106627470/
104694295,350000,165,4,paseo Regino Sainz de la Maza,Burgos,Burgos,Centro,Villa Pilar,42.3429606,-3.6942373,true,2121,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104694295/
107031439,319000,84,6,calle Palma de Mallorca,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3611979,-3.6699433,true,3798,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107031439/
107027673,335000,135,8,calle Condesa Mencía,Burgos,Burgos,Illera,N/A,42.3618298,-3.6750335,true,2481,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107027673/
107061061,229000,169,N/A,calle Juan Alcedo de la Rocha,Burgos,Burgos,Villafría - La Ventilla - Castañares,N/A,42.3667509,-3.6199253,N/A,1355,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107061061/
106546567,255000,70,6,calle José María Codón,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3622968,-3.6640341,true,3643,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106546567/
106712807,221000,65,9,calle Antonio García Martín,Burgos,Burgos,Capiscol - Gamonal,Bda. Militar 2 de Mayo - Capiscol,42.3463423,-3.6653282,true,3400,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106712807/
105370941,127500,90,bj,"calle Legión Española, 35",Burgos,Burgos,Zona sur - Bº Cortes,San Agustín-Parque Europa,42.3317732,-3.6972671,true,1417,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105370941/
104488868,339000,122,1,calle de las Casillas,Burgos,Burgos,Zona sur - Bº Cortes,Santa Teresa-San Pedro Cardeña,42.3390992,-3.6941219,true,2779,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104488868/
106893470,155000,59,1,calle San Isidro,Burgos,Burgos,Zona sur - Bº Cortes,San Pedro y San Felices,42.3340755,-3.7057184,true,2627,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106893470/
106994711,105000,65,5,carretera de Poza,Burgos,Burgos,Capiscol - Gamonal,Gamonal - San Bruno - G9,42.3541478,-3.6641189,true,1615,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106994711/
105976959,405000,166,12,avenida del Cid Campeador,Burgos,Burgos,Centro,Villa Pilar,42.3434099,-3.6974497,true,2440,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105976959/
107126191,230000,97,4,Barrio San Pedro y San Felices,Burgos,Burgos,Zona sur - Bº Cortes,San Pedro y San Felices,42.3323927,-3.7024352,true,2371,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107126191/
105175961,110000,89,2,calle Federico García Lorca,Burgos,Burgos,Capiscol - Gamonal,Gamonal - San Bruno - G9,42.3482269,-3.6664805,true,1236,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105175961/
106904179,139000,67,4,Villimar - V1 - V2 - S3 - S4 - San Cristobal,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3664024,-3.6569016,true,2075,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106904179/
106477299,149900,80,5,Barrio Los Vadillos - R. Sanitaria - Pozanos,Burgos,Burgos,Centro,Los Vadillos - R. Sanitaria - Pozanos,42.3528966,-3.6956825,true,1874,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106477299/
93090282,339900,285,N/A,Villimar - V1 - V2 - S3 - S4 - San Cristobal,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3647431,-3.6530801,N/A,1193,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/93090282/
107239779,95000,66,bj,calle Parque Juan Pablo II,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3693681,-3.6645798,false,1439,1,0,N/A,N/A,N/A,https://www.idealista.com/inmueble/107239779/
107253696,189000,92,5,calle Padre Arregui,Burgos,Burgos,Villimar - V1 - V2 - S3 - S4 - San Cristobal,N/A,42.3611222,-3.6558911,true,2054,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107253696/
104740303,445000,207,6,"calle Fuero, 15",León,León,Centro Ciudad,N/A,42.596512,-5.5722913,true,2150,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104740303/
106235384,69999,60,4,"calle Sancho el Gordo, 3",León,León,La Vega-Oteruelo,N/A,42.5952954,-5.5806754,true,1167,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106235384/
106249403,222000,135,1,calle Rodríguez del Valle,León,León,Centro Ciudad,N/A,42.6007901,-5.5761052,true,1644,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106249403/
106475032,260000,182,3,avenida del Padre Isla,León,León,Centro Ciudad,N/A,42.6005441,-5.5738413,true,1429,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106475032/
106369982,310000,142,5,avenida Independencia,León,León,Centro Ciudad,N/A,42.5951939,-5.5721418,true,2183,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106369982/
105730991,398000,249,5,calle Fuero,León,León,Centro Ciudad,N/A,42.5971972,-5.5715349,true,1598,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105730991/
106345901,160000,103,3,calle General Benavides,León,León,La Chantría- La Lastra,N/A,42.5904695,-5.5617674,true,1553,4,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106345901/
106080628,135000,69,4,avenida de San Froilán,León,León,Puente Castro,N/A,42.5783766,-5.5547084,true,1957,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106080628/
104871419,420000,195,1,calle Santos Olivera,León,León,La Chantría- La Lastra,N/A,42.5912354,-5.570425,true,2154,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104871419/
107144954,255000,99,5,Alfonso IX,León,León,Centro Ciudad,N/A,42.5956743,-5.5768705,true,2576,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107144954/
106360508,74900,95,1,calle Peña Pinta,León,León,La Asunción - La Inmaculada,N/A,42.6173016,-5.5690101,false,788,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106360508/
106417752,129000,100,3,"avenida Reyes Catolicos, 50",León,Ponferrada,Centro,N/A,42.5455808,-6.6003221,true,1290,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106417752/
105535774,150000,54,4,avenida Ordoño II,León,León,Centro Ciudad,N/A,42.5977262,-5.574459,true,2778,0,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105535774/
101528103,299000,496,bj,calle Toralin,León,Ponferrada,Puente Boeza - Otero - Zona Rural Sur,N/A,42.5232573,-6.6405722,N/A,603,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/101528103/
81168960,360000,290,N/A,"calle José María Luengo, 2",León,Ponferrada,Centro,N/A,42.5497014,-6.6036927,N/A,1241,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/81168960/
99735367,360000,393,N/A,"calle Real, 20 -64",León,Ponferrada,Campo-Los Barrios-Compludo,N/A,42.5387346,-6.5663371,N/A,916,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/99735367/
107249699,398000,212,N/A,"calle Villa Benavente, 5 -1",León,León,Centro Ciudad,N/A,42.5964913,-5.5725263,false,1877,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/107249699/
104532243,225000,398,N/A,"avenida Galicia Pl, 51",León,Ponferrada,Flores de Sil,N/A,42.5488863,-6.6332884,N/A,565,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/104532243/
102255267,349900,349,N/A,"camino EL SIERO, 11",León,Ponferrada,Compostilla-Columbrianos,N/A,42.6067972,-6.5990946,N/A,1003,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/102255267/
105700612,97000,134,1,avenida Compostilla,León,Ponferrada,Centro,N/A,42.5492566,-6.5988702,true,724,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/105700612/
105830293,76000,107,5,avenida la Plata,León,Ponferrada,Flores de Sil,N/A,42.5470788,-6.6092765,true,710,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105830293/
106351651,190000,138,6,avenida República Argentina,León,León,Centro Ciudad,N/A,42.594287,-5.5745715,true,1377,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106351651/
101527758,380000,284,N/A,calle de Gregorio Hernández,León,León,El Ejido- Sta. Ana,N/A,42.592636,-5.5625602,N/A,1338,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/101527758/
106621313,450000,191,6,"avenida Ordoño II, 39",León,León,Centro Ciudad,N/A,42.5964772,-5.5769934,true,2356,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106621313/
106040748,130000,69,2,calle Alfonso VI,León,León,San Mamés- La Palomera,N/A,42.6073238,-5.5659116,true,1884,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106040748/
106427295,159000,123,6,avenida del Padre Isla,León,León,San Esteban,N/A,42.6028364,-5.5749469,true,1293,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106427295/
107087402,120000,87,1,avenida del Padre Isla,León,León,Las Eras de Renueva,N/A,42.6023221,-5.5778361,false,1379,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107087402/
103938460,148000,95,4,Martín Sarmiento s/n,León,León,La Chantría- La Lastra,N/A,42.5912158,-5.5734357,true,1558,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/103938460/
106961227,125000,112,2,calle Miguel Zaera,León,León,San Mamés- La Palomera,N/A,42.6019443,-5.5615896,true,1116,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106961227/
106158088,169000,103,1,plaza Torres de Omaña,León,León,Casco Antiguo,N/A,42.6019628,-5.5694737,true,1641,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106158088/
106895527,135000,75,4,avenida de San Froilán,León,León,Puente Castro,N/A,42.5799337,-5.5553863,true,1800,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/106895527/
103726037,67000,96,2,"camino Eras, 12",León,Ponferrada,Compostilla-Columbrianos,N/A,42.5771839,-6.6138548,false,698,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/103726037/
104973392,265000,148,4,Gran Vía de San Marcos,León,León,Centro Ciudad,N/A,42.5983247,-5.5749332,true,1791,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/104973392/
106673222,280000,124,1,calle Brianda de Olivera,León,León,La Chantría- La Lastra,N/A,42.5876614,-5.5686899,true,2258,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106673222/
104122137,108000,97,6,"calle Miguel Zaera, 23",León,León,San Mamés- La Palomera,N/A,42.6006347,-5.5601007,true,1113,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104122137/
107168312,189000,110,N/A,"avenida San Martín, 66",León,Valverde de la Virgen,N/A,N/A,42.5853277,-5.687737,N/A,1718,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/107168312/
106813491,279999,247,N/A,"calle Tejeira, 9",León,Villaquilambre,N/A,N/A,42.6037725,-5.5477612,N/A,1134,3,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106813491/
104344849,142000,94,3,calle Iglesia,León,San Andrés del Rabanedo,Trobajo del Camino,N/A,42.595194,-5.6067865,true,1511,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104344849/
99257623,153000,140,1,ALFAGEME,León,San Andrés del Rabanedo,Trobajo del Camino,N/A,42.5918603,-5.6024373,true,1093,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/99257623/
107155428,146000,86,1,"calle Coriscao, 6",León,León,San Mamés- La Palomera,N/A,42.6044569,-5.5654346,true,1698,2,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/107155428/
105510571,294851,120,4,"calle Vicente Moliner, 5",Valladolid,Valladolid,Centro,N/A,41.6525646,-4.7266123,true,2457,2,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105510571/
106725773,259500,130,2,"paseo de los Castaños, 51",Valladolid,Valladolid,Covaresa - Parque Alameda,N/A,41.6095297,-4.7475545,true,1996,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106725773/
